,Name,Country,City,Michelin_stars,Cuisine
1837,Le Coquillage,MICHELIN Guide France,Cancale,n,"Creative, Creative"
1838,Un Parfum de Gourmandise,MICHELIN Guide France,Périgueux,m,Creative
1839,Cibo,MICHELIN Guide France,Dijon,m,Modern Cuisine
1840,L'Ekrin by Laurent Azoulay,MICHELIN Guide France,Méribel,m,Modern Cuisine
1841,La Palmeraie - Château de Valmer,MICHELIN Guide France,La Croix-Valmer,m,Modern Cuisine
1842,La Balette,MICHELIN Guide France,Collioure,m,Modern Cuisine
1843,Duende,MICHELIN Guide France,Nîmes,m,Modern Cuisine
1844,L'Oustalet,MICHELIN Guide France,Gigondas,m,Modern Cuisine
1845,Le Pily,MICHELIN Guide France,Cherbourg-en-Cotentin,m,Creative
1846,Arpège,MICHELIN Guide France,Paris,o,Creative
1847,La Nouvelle Auberge,MICHELIN Guide France,Wihr-au-Val,m,"Modern Cuisine, Modern Cuisine"
1848,L'Anthocyane,MICHELIN Guide France,Lannion,m,Modern Cuisine
1849,La Promenade,MICHELIN Guide France,Verfeil,m,Creative
1850,Choko Ona,MICHELIN Guide France,Espelette,m,"Modern Cuisine, Modern Cuisine"
1851,Le Jardin des Plumes,MICHELIN Guide France,Giverny,m,Creative
1852,Palais Royal Restaurant,MICHELIN Guide France,Paris,m,Creative
1853,L'Aupiho - Domaine de Manville,MICHELIN Guide France,Les Baux-de-Provence,m,Modern Cuisine
1854,La Table de la Mainaz,MICHELIN Guide France,Gex,m,Modern Cuisine
1855,Frédéric Molina au Moulin de Léré,MICHELIN Guide France,Vailly,m,Modern Cuisine
1856,Le Carré d'Alethius,MICHELIN Guide France,Charmes-sur-Rhône,m,Modern Cuisine
1857,Solstice,MICHELIN Guide France,Paris,m,"Creative, Creative"
1858,Avel Vor,MICHELIN Guide France,Port-Louis,m,Modern Cuisine
1859,La Rotonde,MICHELIN Guide France,Charbonnières-les-Bains,m,Modern Cuisine
1860,Château de Vault de Lugny,MICHELIN Guide France,Vault-de-Lugny,m,Modern Cuisine
1861,Pertica,MICHELIN Guide France,Vendôme,m,Creative
1862,Ze Kitchen Galerie,MICHELIN Guide France,Paris,m,Creative
1863,La Closerie,MICHELIN Guide France,Ansouis,m,Traditional Cuisine
1864,Frenchie,MICHELIN Guide France,Paris,m,Modern Cuisine
1865,L'Auberge Basque,MICHELIN Guide France,Saint-Pée-sur-Nivelle,m,Creative
1866,Domaine du Colombier,MICHELIN Guide France,Malataverne,m,"Creative, Creative"
1867,La Condesa,MICHELIN Guide France,Paris,m,Creative
1868,Le Gourmet de Sèze,MICHELIN Guide France,Lyon,m,Classic Cuisine
1869,Le Panoramic,MICHELIN Guide France,Tignes,m,"Traditional Cuisine, Traditional Cuisine"
1870,Pur' - Jean-François Rouquette,MICHELIN Guide France,Paris,m,Creative
1871,Bruno,MICHELIN Guide France,Lorgues,m,Classic Cuisine
1872,La Bonne Auberge,MICHELIN Guide France,Stiring-Wendel,m,Creative
1873,Vincent Favre Félix,MICHELIN Guide France,Annecy,m,Modern Cuisine
1874,Château Blanchard,MICHELIN Guide France,Chazelles-sur-Lyon,m,Modern Cuisine
1875,Le Puits du Trésor,MICHELIN Guide France,Lastours,m,Modern Cuisine
1876,Transparence - La Table de Patrick Fréchin,MICHELIN Guide France,Nancy,m,Modern Cuisine
1877,Kei,MICHELIN Guide France,Paris,o,Modern Cuisine
1878,L'Empreinte,MICHELIN Guide France,Buxy,m,Modern Cuisine
1879,René'Sens par Jean-François Bérard,MICHELIN Guide France,La Cadière-d'Azur,m,Modern Cuisine
1880,La Ribaudière,MICHELIN Guide France,Bourg-Charente,m,"Creative, Creative"
1881,L'Essentiel,MICHELIN Guide France,Deauville,m,"Modern Cuisine, Modern Cuisine"
1882,Dominique Bouchet,MICHELIN Guide France,Paris,m,Classic Cuisine
1883,L'Observatoire du Gabriel,MICHELIN Guide France,Bordeaux,m,"Modern Cuisine, Modern Cuisine"
1884,Le Marcq,MICHELIN Guide France,Marcq-en-Barœul,m,Modern Cuisine
1885,L'Atelier d'Edmond,MICHELIN Guide France,Val-d'Isère,n,Creative
1886,La Table du Gourmet,MICHELIN Guide France,Riquewihr,m,"Creative, Creative"
1887,L'Oustau de Baumanière,MICHELIN Guide France,Les Baux-de-Provence,o,Modern Cuisine
1888,L'Axel,MICHELIN Guide France,Fontainebleau,m,Modern Cuisine
1889,Auberge Grand'Maison,MICHELIN Guide France,Mûr-de-Bretagne,m,Traditional Cuisine
1890,Lait Thym Sel,MICHELIN Guide France,Angers,m,Creative
1891,La Grande Cascade,MICHELIN Guide France,Paris,m,Modern Cuisine
1892,Haut Bonheur de la Table,MICHELIN Guide France,Cassel,m,Modern Cuisine
1893,Le Baudelaire,MICHELIN Guide France,Paris,m,Modern Cuisine
1894,Les Genêts,MICHELIN Guide France,Brem-sur-Mer,m,Modern Cuisine
1895,La Barbacane,MICHELIN Guide France,Carcassonne,m,Classic Cuisine
1896,Colette,MICHELIN Guide France,Saint-Tropez,m,Modern Cuisine
1897,Le Charlemagne,MICHELIN Guide France,Pernand-Vergelesses,m,Creative
1898,La Table d'Uzès,MICHELIN Guide France,Uzès,m,Modern Cuisine
1899,Yoann Conte,MICHELIN Guide France,Veyrier-du-Lac,n,Creative
1900,Soléna,MICHELIN Guide France,Bordeaux,m,Modern Cuisine
1901,Albert 1er,MICHELIN Guide France,Chamonix-Mont-Blanc,m,Classic Cuisine
1902,Pollen,MICHELIN Guide France,Avignon,m,Creative
1903,La Villa Madie,MICHELIN Guide France,Cassis,n,"Creative, Creative"
1904,L'Hysope,MICHELIN Guide France,La Jarrie,m,Creative
1905,Le Jardin de Berne,MICHELIN Guide France,Flayosc,m,Modern Cuisine
1906,Le Skiff Club,MICHELIN Guide France,Pyla-sur-Mer,n,Modern Cuisine
1907,La Table - Hôtel Clarance,MICHELIN Guide France,Lille,m,Modern Cuisine
1908,La Table des Merville,MICHELIN Guide France,Castanet-Tolosan,m,Modern Cuisine
1909,La Table du Connétable - Auberge du Jeu de Paume,MICHELIN Guide France,Chantilly,m,Modern Cuisine
1910,Le Donjon - Domaine Saint-Clair,MICHELIN Guide France,Etretat,m,Modern Cuisine
1911,Michel Sarran,MICHELIN Guide France,Toulouse,n,Creative
1912,Auberge de l'Ill,MICHELIN Guide France,Illhaeusern,n,Classic Cuisine
1913,Le Corot,MICHELIN Guide France,Ville-d'Avray,m,Creative
1914,Restaurant Pierre Grein,MICHELIN Guide France,Manosque,m,Modern Cuisine
1915,La Mère Germaine,MICHELIN Guide France,Châteauneuf-du-Pape,m,Modern Cuisine
1916,La Table de Castigno,MICHELIN Guide France,Assignan,m,Modern Cuisine
1917,William Frachot,MICHELIN Guide France,Dijon,n,Creative
1918,La Merise,MICHELIN Guide France,Laubach,n,Modern Cuisine
1919,La Table de la Ferme,MICHELIN Guide France,Murtoli,m,"Corsican, Corsican"
1920,L'Auberge des Glazicks,MICHELIN Guide France,Plomodiern,n,Creative
1921,Le Dallaison,MICHELIN Guide France,Saintes,m,Modern Cuisine
1922,Le Prince Noir - Vivien Durand,MICHELIN Guide France,Lormont,m,Modern Cuisine
1923,Buerehiesel,MICHELIN Guide France,Strasbourg,m,Modern Cuisine
1924,Villa de l'Étang Blanc,MICHELIN Guide France,Seignosse,m,Modern Cuisine
1925,Le Gindreau,MICHELIN Guide France,Saint-Médard,m,Creative
1926,Maison Jeunet,MICHELIN Guide France,Arbois,n,Creative
1927,Auberge au Bœuf,MICHELIN Guide France,Sessenheim,m,Modern Cuisine
1928,Fleur de Pavé,MICHELIN Guide France,Paris,m,"Creative, Creative"
1929,Auberge de Montfleury,MICHELIN Guide France,Saint-Germain,m,Modern Cuisine
1930,Pierre Reboul,MICHELIN Guide France,Aix-en-Provence,m,Creative
1931,La Bonne Étape,MICHELIN Guide France,Château-Arnoux,m,Provençal
1932,Le George,MICHELIN Guide France,Paris,m,Italian
1933,Alliance,MICHELIN Guide France,Paris,m,Modern Cuisine
1934,Nomicos,MICHELIN Guide France,Paris,m,Modern Cuisine
1935,Roscanvec,MICHELIN Guide France,Vannes,m,Modern Cuisine
1936,Château d'Adoménil,MICHELIN Guide France,Lunéville,m,Traditional Cuisine
1937,Table - Bruno Verjus,MICHELIN Guide France,Paris,m,Modern Cuisine
1938,Aspic,MICHELIN Guide France,Paris,m,Modern Cuisine
1939,L'Aquarelle,MICHELIN Guide France,Breuillet,m,Creative
1940,Les Trois Soleils de Montal,MICHELIN Guide France,Saint-Céré,m,Modern Cuisine
1941,Auberge Le Prieuré,MICHELIN Guide France,Moirax,m,Creative
1942,La Source,MICHELIN Guide France,Saint-Galmier,m,Modern Cuisine
1943,La Terrasse,MICHELIN Guide France,Saint-Raphaël,m,Provençal
1944,Le Pousse-Pied,MICHELIN Guide France,La Tranche-sur-Mer,m,Market Cuisine
1945,Roza,MICHELIN Guide France,Nantes,m,"Modern Cuisine, Modern Cuisine"
1946,Origines,MICHELIN Guide France,Le Broc,m,Modern Cuisine
1947,Les Clefs d'Argent,MICHELIN Guide France,Mont-de-Marsan,m,Creative
1948,Bras,MICHELIN Guide France,Laguiole,n,Creative
1949,La Promenade,MICHELIN Guide France,Le Petit-Pressigny,m,Modern Cuisine
1950,Le Jules Verne,MICHELIN Guide France,Paris,m,Modern Cuisine
1951,Lamartine,MICHELIN Guide France,Le Bourget-du-Lac,m,Modern Cuisine
1952,Auguste,MICHELIN Guide France,Paris,m,Modern Cuisine
1953,Apicius,MICHELIN Guide France,Clermont-Ferrand,m,Modern Cuisine
1954,Le Lièvre Gourmand,MICHELIN Guide France,Orléans,m,"Fusion, Fusion"
1955,Château de Massillan,MICHELIN Guide France,Uchaux,m,Modern Cuisine
1956,La Signoria,MICHELIN Guide France,Calvi,m,Modern Cuisine
1957,L'Aparté,MICHELIN Guide France,Montrabé,m,Modern Cuisine
1958,Numéro 3,MICHELIN Guide France,Le Tremblay-sur-Mauldre,m,Modern Cuisine
1959,Frédéric Doucet,MICHELIN Guide France,Charolles,m,Modern Cuisine
1960,1131,MICHELIN Guide France,La Bussière-sur-Ouche,m,Modern Cuisine
1961,L'Allée des Vignes,MICHELIN Guide France,Cajarc,m,Creative
1962,ERH,MICHELIN Guide France,Paris,m,Modern Cuisine
1963,La Vieille Tour,MICHELIN Guide France,Cellettes,m,"Modern Cuisine, Modern Cuisine"
1964,Nature,MICHELIN Guide France,Armentières,m,Modern Cuisine
1965,Lalique,MICHELIN Guide France,Bommes,m,Classic Cuisine
1966,La Voile - La Réserve Ramatuelle,MICHELIN Guide France,Ramatuelle,n,Modern Cuisine
1967,Le Restaurant des Rois,MICHELIN Guide France,Beaulieu-sur-Mer,m,Modern Cuisine
1968,Le Carmin,MICHELIN Guide France,Beaune,m,Modern Cuisine
1969,La Table de Franck Putelat,MICHELIN Guide France,Carcassonne,n,Modern Cuisine
1970,Christopher Coutanceau,MICHELIN Guide France,La Rochelle,o,Seafood
1971,Moulin de Rosmadec,MICHELIN Guide France,Pont-Aven,m,Modern Cuisine
1972,L'Évidence,MICHELIN Guide France,Montbazon,m,"Creative, Creative"
1973,Ô Flaveurs,MICHELIN Guide France,Douvaine,m,Modern Cuisine
1974,Le Petit Nice,MICHELIN Guide France,Marseille,o,Seafood
1975,Le Pressoir,MICHELIN Guide France,Saint-Avé,m,Creative
1976,La Chèvre d'Or,MICHELIN Guide France,Èze,n,Creative
1977,La Maison d'à Côté,MICHELIN Guide France,Montlivault,n,"Modern Cuisine, Modern Cuisine"
1978,Radio,MICHELIN Guide France,Chamalières,m,Modern Cuisine
1979,Régis et Jacques Marcon,MICHELIN Guide France,Saint-Bonnet-le-Froid,o,Creative
1980,Claude Darroze,MICHELIN Guide France,Langon,m,Classic Cuisine
1981,La Chapelle Saint-Martin,MICHELIN Guide France,Saint-Martin-du-Fault,m,Modern Cuisine
1982,Les Foudres,MICHELIN Guide France,Cognac,m,Modern Cuisine
1983,ES,MICHELIN Guide France,Paris,m,"Modern Cuisine, Modern Cuisine"
1984,Le 7ème Continent,MICHELIN Guide France,Rixheim,m,Modern Cuisine
1985,Mère Brazier,MICHELIN Guide France,Lyon,n,Classic Cuisine
1986,Auberge des Saints Pères,MICHELIN Guide France,Aulnay-sous-Bois,m,Creative
1987,La Table du 11,MICHELIN Guide France,Versailles,m,Modern Cuisine
1988,Frédéric Simonin,MICHELIN Guide France,Paris,m,Modern Cuisine
1989,Auberge de la Mine,MICHELIN Guide France,La Ferrière-aux-Étangs,m,Modern Cuisine
1990,Copenhague,MICHELIN Guide France,Paris,m,Danish
1991,Auberge à la Bonne Idée,MICHELIN Guide France,Saint-Jean-aux-Bois,m,Modern Cuisine
1992,Alchémille,MICHELIN Guide France,Kaysersberg,m,"Modern Cuisine, Modern Cuisine"
1993,La Grand'Vigne - Les Sources de Caudalie,MICHELIN Guide France,Martillac,n,Modern Cuisine
1994,Le Art,MICHELIN Guide France,Aix-en-Provence,m,Modern Cuisine
1995,Le Farçon,MICHELIN Guide France,Courchevel,m,Modern Cuisine
1996,Quai des Saveurs,MICHELIN Guide France,Hagondange,m,Modern Cuisine
1997,Le Fantin Latour - Stéphane Froidevaux,MICHELIN Guide France,Grenoble,m,Creative
1998,Maximilien,MICHELIN Guide France,Zellenberg,m,Modern Cuisine
1999,Le Chiquito,MICHELIN Guide France,Méry-sur-Oise,m,Classic Cuisine
2000,Manoir de Lan-Kerellec,MICHELIN Guide France,Trébeurden,m,"Seafood, Seafood"
2001,Maison Aribert,MICHELIN Guide France,Uriage-les-Bains,n,Creative
2002,La Licorne Royale,MICHELIN Guide France,Lyons-la-Forêt,m,Modern Cuisine
2003,Auberge Pom'Poire,MICHELIN Guide France,Azay-le-Rideau,m,Modern Cuisine
2004,Ambroisie,MICHELIN Guide France,Saint-Didier-de-la-Tour,m,Modern Cuisine
2005,Auberge du Pont d'Acigné,MICHELIN Guide France,Noyal-sur-Vilaine,m,Modern Cuisine
2006,Le St-Placide,MICHELIN Guide France,Saint-Malo,m,Creative
2007,Les Hautes Roches,MICHELIN Guide France,Rochecorbon,m,"Classic Cuisine, Classic Cuisine"
2008,Le Clocher des Pères,MICHELIN Guide France,Saint-Martin-sur-la-Chambre,m,Creative
2009,La Galinette,MICHELIN Guide France,Perpignan,m,Creative
2010,Neige d'Été,MICHELIN Guide France,Paris,m,Modern Cuisine
2011,Pure & V,MICHELIN Guide France,Nice,m,Modern Cuisine
2012,La Chassagnette,MICHELIN Guide France,Le Sambuc,m,Creative
2013,Le Clos des Sens,MICHELIN Guide France,Annecy,o,Creative
2014,Virtus,MICHELIN Guide France,Paris,m,Modern Cuisine
2015,Auberge Frankenbourg,MICHELIN Guide France,La Vancelle,m,Modern Cuisine
2016,Louroc,MICHELIN Guide France,Antibes,m,Modern Cuisine
2017,La Vieille Tour,MICHELIN Guide France,Plérin,m,Modern Cuisine
2018,La Madeleine,MICHELIN Guide France,Sens,m,Modern Cuisine
2019,Flaveur,MICHELIN Guide France,Nice,n,Creative
2020,Faventia,MICHELIN Guide France,Tourrettes,m,Modern Cuisine
2021,Ken Kawasaki,MICHELIN Guide France,Paris,m,Creative
2022,La Passagère,MICHELIN Guide France,Juan-les-Pins,m,Creative
2023,Le Pourquoi Pas,MICHELIN Guide France,Dinard,m,Modern Cuisine
2024,La Table d'à Côté,MICHELIN Guide France,Ardon,m,"Modern Cuisine, Modern Cuisine"
2025,La Cachette,MICHELIN Guide France,Valence,m,Creative
2026,Relais Louis XIII,MICHELIN Guide France,Paris,m,Classic Cuisine
2027,Les Tables de Gaspard,MICHELIN Guide France,Saint-Crépin,m,"Modern Cuisine, Modern Cuisine"
2028,Le Saint-Martin,MICHELIN Guide France,Vence,m,"Modern Cuisine, Modern Cuisine"
2029,Akrame,MICHELIN Guide France,Paris,m,Creative
2030,Lea Linster,MICHELIN Guide Luxembourg,Frisange,m,Modern French
2031,Mosconi,MICHELIN Guide Luxembourg,Luxembourg,m,Italian
2032,Ma Langue Sourit,MICHELIN Guide Luxembourg,Oetrange,n,Modern Cuisine
2033,La Distillerie,MICHELIN Guide Luxembourg,Bourglinster,m,Creative
2034,La Cristallerie,MICHELIN Guide Luxembourg,Luxembourg,m,Modern French
2035,Fani,MICHELIN Guide Luxembourg,Roeser,m,Italian
2036,Clairefontaine,MICHELIN Guide Luxembourg,Luxembourg,m,Creative French
2037,Guillou Campagne,MICHELIN Guide Luxembourg,Schouweiler,m,Classic French
2038,Les Jardins d'Anaïs,MICHELIN Guide Luxembourg,Luxembourg,m,Modern French
2039,Le Comptoir de Marie,MICHELIN Guide Belgium,Mons,m,Spanish
2040,The Butcher's son,MICHELIN Guide Belgium,Antwerpen,m,"Traditional Cuisine, Traditional Cuisine"
2041,'t Fornuis,MICHELIN Guide Belgium,Antwerpen,m,Classic Cuisine
2042,San Daniele,MICHELIN Guide Belgium,Ganshoren,m,Italian
2043,Libertine,MICHELIN Guide Belgium,Erpe,m,"French, French"
2044,L'Envie,MICHELIN Guide Belgium,Sint-Denijs,m,Modern French
2045,"Cuines,33",MICHELIN Guide Belgium,Knokke,m,Creative
2046,bon bon,MICHELIN Guide Belgium,Woluwe-Saint-Pierre,n,"Creative, Creative"
2047,Aux petits oignons,MICHELIN Guide Belgium,Jodoigne,m,Modern Cuisine
2048,Zet'Joe by Geert Van Hecke,MICHELIN Guide Belgium,Brugge,m,Creative French
2049,'t Korennaer,MICHELIN Guide Belgium,Nieuwkerken-Waas,m,Modern Cuisine
2050,De Jonkman,MICHELIN Guide Belgium,Sint-Kruis,n,Creative
2051,Benoit en Bernard Dewitte,MICHELIN Guide Belgium,Ouwegem,m,Modern French
2052,Willem Hiele,MICHELIN Guide Belgium,Koksijde,m,"Seafood, Seafood"
2053,Philippe Fauchet,MICHELIN Guide Belgium,Saint-Georges-sur-Meuse,m,Creative
2054,d'Eugénie à Emilie,MICHELIN Guide Belgium,Baudour,n,"Classic French, Classic French"
2055,l'Essentiel,MICHELIN Guide Belgium,Temploux,m,Creative French
2056,Bistrot du Nord,MICHELIN Guide Belgium,Antwerpen,m,Traditional Cuisine
2057,L'Eau Vive,MICHELIN Guide Belgium,Arbre,n,"Modern French, Modern French"
2058,Alain Bianchin,MICHELIN Guide Belgium,Overijse,m,"Modern French, Modern French"
2059,EED,MICHELIN Guide Belgium,Leuven,m,Modern Cuisine
2060,Hostellerie Le Prieuré Saint-Géry,MICHELIN Guide Belgium,Solre-Saint-Géry,m,Creative
2061,Hostellerie Le Fox,MICHELIN Guide Belgium,De Panne,n,Creative French
2062,Hofke van Bazel,MICHELIN Guide Belgium,Bazel,m,"Market Cuisine, Market Cuisine"
2063,Nuance,MICHELIN Guide Belgium,Duffel,n,Creative
2064,La Canne en Ville,MICHELIN Guide Belgium,Ixelles,m,Market Cuisine
2065,Vol-Ver,MICHELIN Guide Belgium,Marke,m,Traditional Cuisine
2066,La Durée,MICHELIN Guide Belgium,Izegem,n,"Creative, Creative"
2067,Sir Kwinten,MICHELIN Guide Belgium,Sint-Kwintens-Lennik,m,Modern Cuisine
2068,Le Pré des Oréades,MICHELIN Guide Belgium,Spa,m,Classic French
2069,Le Cor de Chasse,MICHELIN Guide Belgium,Wéris,m,Creative
2070,'t Overhamme,MICHELIN Guide Belgium,Aalst,m,Modern Cuisine
2071,L'Air du Temps,MICHELIN Guide Belgium,Liernu,n,"Creative, Creative"
2072,Le Chalet de la Forêt,MICHELIN Guide Belgium,Uccle,n,Creative
2073,Michel,MICHELIN Guide Belgium,Groot-Bijgaarden,m,Modern French
2074,Attablez-vous,MICHELIN Guide Belgium,Namur,m,"Creative French, Creative French"
2075,Eyckerhof,MICHELIN Guide Belgium,Bornem,m,Modern French
2076,'t Truffeltje,MICHELIN Guide Belgium,Dendermonde,m,"Modern French, Modern French"
2077,Kommilfoo,MICHELIN Guide Belgium,Antwerpen,m,Creative
2078,Zur Post,MICHELIN Guide Belgium,Saint Vith,m,Modern Cuisine
2079,Bartholomeus,MICHELIN Guide Belgium,Heist,n,Modern Cuisine
2080,Vrijmoed,MICHELIN Guide Belgium,Gent,n,"Creative, Creative"
2081,De Pastorie,MICHELIN Guide Belgium,Lichtaart,m,Modern Cuisine
2082,Sans Cravate,MICHELIN Guide Belgium,Brugge,m,"Creative French, Creative French"
2083,OAK,MICHELIN Guide Belgium,Gent,m,"World Cuisine, World Cuisine"
2084,Le Pilori,MICHELIN Guide Belgium,Écaussinnes-Lalaing,m,Modern French
2085,La Belle,MICHELIN Guide Belgium,Geel,m,Creative French
2086,Innesto,MICHELIN Guide Belgium,Houthalen,m,Creative
2087,Bistro Racine,MICHELIN Guide Belgium,Braine-le-Château,m,Modern Cuisine
2088,Auberge de la Grappe d'Or,MICHELIN Guide Belgium,Torgny,m,Creative
2089,Auberge de Herborist,MICHELIN Guide Belgium,Sint-Andries,m,"Market Cuisine, Market Cuisine"
2090,Boo Raan,MICHELIN Guide Belgium,Knokke,m,"Thai, Thai"
2091,Le Château de Strainchamps,MICHELIN Guide Belgium,Fauvillers,m,Modern French
2092,Publiek,MICHELIN Guide Belgium,Gent,m,Modern Cuisine
2093,La Ligne Rouge,MICHELIN Guide Belgium,Plancenoit,m,Modern French
2094,Héliport Brasserie,MICHELIN Guide Belgium,Liège,m,Creative French
2095,Da Mimmo,MICHELIN Guide Belgium,Woluwe-Saint-Lambert,m,Italian
2096,Au Gré du Vent,MICHELIN Guide Belgium,Seneffe,m,Market Cuisine
2097,Dôme,MICHELIN Guide Belgium,Antwerpen,m,Classic French
2098,Couvert Couvert,MICHELIN Guide Belgium,Heverlee,m,"Creative, Creative"
2099,Zilte,MICHELIN Guide Belgium,Antwerpen,o,Creative
2100,Goffin,MICHELIN Guide Belgium,Sint-Kruis,m,Modern Cuisine
2101,senzanome,MICHELIN Guide Belgium,Brussels,m,"Italian, Italian"
2102,Le Pristine,MICHELIN Guide Belgium,Antwerpen,m,Italian Contemporary
2103,'t Stoveke,MICHELIN Guide Belgium,Strombeek-Bever,m,Modern Cuisine
2104,Lettres Gourmandes,MICHELIN Guide Belgium,Montignies-Saint-Christophe,m,"Creative French, Creative French"
2105,The Jane,MICHELIN Guide Belgium,Antwerpen,n,Creative
2106,Ralf Berendsen,MICHELIN Guide Belgium,Neerharen,n,Creative
2107,Carcasse,MICHELIN Guide Belgium,Sint-Idesbald,m,Meats and Grills
2108,Bar Bulot,MICHELIN Guide Belgium,Sint-Michiels,m,"Classic Cuisine, Classic Cuisine"
2109,Chai Gourmand,MICHELIN Guide Belgium,Beuzet,m,Modern Cuisine
2110,De Kristalijn,MICHELIN Guide Belgium,Genk,m,Modern Cuisine
2111,La Table de Maxime,MICHELIN Guide Belgium,Our,n,Modern Cuisine
2112,La Plage d'Amée,MICHELIN Guide Belgium,Jambes,m,Modern Cuisine
2113,Het Gebaar,MICHELIN Guide Belgium,Antwerpen,m,Creative
2114,Melchior,MICHELIN Guide Belgium,Tienen,m,Creative French
2115,Wine in the City,MICHELIN Guide Belgium,Jette,m,"Creative, Creative"
2116,Comme chez Soi,MICHELIN Guide Belgium,Brussels,n,Classic Cuisine
2117,Boury,MICHELIN Guide Belgium,Roeselare,n,Creative French
2118,Les Pieds dans le Plat,MICHELIN Guide Belgium,Marenne,m,"Classic Cuisine, Classic Cuisine"
2119,M-Bistro,MICHELIN Guide Belgium,Nieuwpoort,m,Modern Cuisine
2120,Hostellerie Vivendum,MICHELIN Guide Belgium,Dilsen,m,"Modern Cuisine, Modern Cuisine"
